country	code	name	postcode	town	address	adr2	lat	lng
Pest	HU-102-TH-00082	Péter Tibor	2118	Dány	Széchenyi utca 37.	Széchenyi utca 37. , 2118 , Dány	47,5246818	19,5531397
Pest	HU-102-TH-00081	Szekeres Attila	2118	Dány	Széchenyi utca 37.	Széchenyi utca 37. , 2118 , Dány	47,5246818	19,5531397
Pest	HU-102-TH-00034	Fuchs - Tej Kft.	2111	Valkó	Dányi út 56	Dányi út 56 , 2111 , Valkó	47,5578116	19,5194002
Pest	HU-102-TH-00077	Orbán Ferenc	2119	Pécel	Pesti u. 133.	Pesti u. 133. , 2119 , Pécel	47,491967	19,317162
Pest	HU-102-TH-00079	Kakuszi Judit	2141	Csömör	Petőfi sándor utca 44.	Petőfi sándor utca 44. , 2141 , Csömör	47,545878	19,226064
Pest	HU-102-TH-00085	Kovács Mihály	2173	Kartal	Árpád F. u. 96.	Árpád F. u. 96. , 2173 , Kartal		
Pest	HU-102-TH-00084	Szilágyi József	2100	Gödöllő	Borbolya u. 2.	Borbolya u. 2. , 2100 , Gödöllő	47,5827238	19,3847881
Pest	HU-102-TH-00080	Kövics Ferencné	2115	Vácszentlászló	Zsámboki utca 44.	Zsámboki utca 44. , 2115 , Vácszentlászló	47,569042	19,541063
Pest	HU-102-TH-00092	Berdó Imréné	2750	Nagykőrös	Nyárkútrét 6.	Nyárkútrét 6. , 2750 , Nagykőrös	47,0207578	19,8107935
Pest	HU-102-TH-00093	Solti Mihályné	2713	Csemő	Vett út 5.	Vett út 5. , 2713 , Csemő	47,1200165	19,7530841
"Szabolcs-
Szatmár"	HU-323-TH-001	Berek-Farm Kft	4969	Tisztaberek	Tisztaberek 061.hrsz	Tisztaberek 061.hrsz , 4969 , Tisztaberek	47,9744736	22,8033936
"Szabolcs-
Szatmár"	HU -323-TH-002	Herceg-Farm Kft	4967	Csaholc	Tisztaberek 081/3.hrsz, 081/4.hrsz	Tisztaberek 081/3.hrsz, 081/4.hrsz , 4967 , Csaholc	47,9833733	22,7323201
"Szabolcs-
Szatmár"	HU -323-TH-003	Erdőhát zrt.	4967	Csaholc	Vámosoroszi 0204.hrsz	Vámosoroszi 0204.hrsz , 4967 , Csaholc	47,9921699	22,6824514
"Szabolcs-
Szatmár"	HU -323-TH-004	Tamás Zoltán	4965	Kölcse	Kölcse 0167/20.hrsz	Kölcse 0167/20.hrsz , 4965 , Kölcse	48,0528737	22,7167332
"Szabolcs-
Szatmár"	HU -323-TH-005	Jándtej Kft	4841	Jánd	"Jánd 063/17.hrsz,063/18.hrsz,
063/20.hrsz,063/3.hrsz"	Jánd 063/17.hrsz,063/18.hrsz, 063/20.hrsz,063/3.hrsz , 4841 , Jánd		
"Szabolcs-
Szatmár"	HU -323-TH-006	G-ker Kft	4564	Nyírmada	"Nyírmada 0221/1.hrsz,0221/3.hrsz,
0221/5.hrsz,0221/6.hrsz,02.hrsz"	Nyírmada 0221/1.hrsz,0221/3.hrsz, 0221/5.hrsz,0221/6.hrsz,02.hrsz , 4564 , Nyírmada	48,0661834	22,1941258
"Szabolcs-
Szatmár"	HU -323-TH-007	Inter-Agrárium KFt.	4355	Nagyecsed	Nagyecsed Bereki-tanya 042 hrsz.	Nagyecsed Bereki-tanya 042 hrsz. , 4355 , Nagyecsed	47,8650809	22,3883812
"Szabolcs-
Szatmár"	HU -323-TH-008	Csenger-tejf Kft.	4765	Csenger	Csengersima, Külterület 07/2 hrsz	Csengersima, Külterület 07/2 hrsz , 4765 , Csenger	47,8661778	22,7292015
"Szabolcs-
Szatmár"	HU -323-TH-009	Fülöp Bálint	4338	Papos	4338 Papos, Ady út 23.	4338 Papos, Ady út 23. , 4338 , Papos	47,983996	22,2494177
"Szabolcs-
Szatmár"	HU -323-TH-010	Juhász Ferenc	4356	Nyírcsaholy	4356 Nyírcsaholy, Hunyadi u. 141/B	4356 Nyírcsaholy, Hunyadi u. 141/B , 4356 , Nyírcsaholy	47,918568	22,325802
"Szabolcs-
Szatmár"	HU -323-TH-011	Dombka 2003 Zrt.	4492	Dombrád	4492 Dombrád  0421/7 hrsz.	4492 Dombrád  0421/7 hrsz. , 4492 , Dombrád	48,2150282	21,9074304
"Szabolcs-
Szatmár"	HU -323-TH-013	Uralgó Kft.	4300	Nyírbátor	4300 Nyírbátor, Árpád u. 156/a.	4300 Nyírbátor, Árpád u. 156/a. , 4300 , Nyírbátor	47,8243247	22,145634
"Szabolcs-
Szatmár"	HU -323-TH-014	Serbán György	4341	Nyírvasvári	4341 Nyírvasvári, Szőlő u. 13.	4341 Nyírvasvári, Szőlő u. 13. , 4341 , Nyírvasvári	47,8202343	22,1936521
"Szabolcs-
Szatmár"	HU -323-TH-015	Kóth Farm Kft.	4324	Kállósemjén	4324 Kállósemjén, Mező u. 57.	4324 Kállósemjén, Mező u. 57. , 4324 , Kállósemjén	47,853603	21,905881
"Szabolcs-
Szatmár"	HU -323-TH-016	Ibránytej Kft.	4482	Kótaj	4484 Ibrány, 0289/1. hrsz.	4484 Ibrány, 0289/1. hrsz. , 4482 , Kótaj	48,061575	21,7116117
"Szabolcs-
Szatmár"	HU -323-TH-017	Farmtej kft.	4482	Kótaj	4501 Kemecse, Szent I. út 1.	4501 Kemecse, Szent I. út 1. , 4482 , Kótaj	48,0455059	21,7133153
"Szabolcs-
Szatmár"	HU -323-TH-028	Bagdi Attila	4487	Tiszatelek	Tiszatelek	Tiszatelek , 4487 , Tiszatelek	48,1954457	21,7962985
"Szabolcs-
Szatmár"	HU -323-TH-029	Ócsai László	4511	Nyírbogdány	Nyírbogdány, Kőrösi Cs. S. 98.	Nyírbogdány, Kőrösi Cs. S. 98. , 4511 , Nyírbogdány	48,0554457	21,8751492
"Szabolcs-
Szatmár"	HU -323-TH-030	Veress Benjámin	4511	Nyírbogdány	Nyírbogdány, Rácz kert 2.	Nyírbogdány, Rácz kert 2. , 4511 , Nyírbogdány	48,055834	21,871932
"Szabolcs-
Szatmár"	HU -323-TH-031	Lónya Tejterm. Kft.	4501	Kemecse	Kemecse, Haas tanya	Kemecse, Haas tanya , 4501 , Kemecse	48,0964189	21,7898697
"Szabolcs-
Szatmár"	HU-323-TH-032	Kökényesi Dániel	4434	Kálmánháza	4434 Kálmánháza, Arany J. u. 6.	4434 Kálmánháza, Arany J. u. 6. , 4434 , Kálmánháza	47,8726	21,5747709
"Szabolcs-
Szatmár"	HU-323-TH-033	Jáger Sándor	4551	Nyh-Oros	4551 Nyh-Oros, Magyar u. 61.	4551 Nyh-Oros, Magyar u. 61. , 4551 , Nyh-Oros	47,9522429	21,790888
"Szabolcs-
Szatmár"	HU-323-TH-034	DC-BAU KFT.	4440	Tiszavasvári	4440 Tiszavasvári, Dankópuszta 1.	4440 Tiszavasvári, Dankópuszta 1. , 4440 , Tiszavasvári	47,929015	21,265845
"Szabolcs-
Szatmár"	HU-323-TH-035	Dancsné Orosz Katalin	4440	Tiszavasvári	4440 Tiszavasvári, Zrínyi u. 21.	4440 Tiszavasvári, Zrínyi u. 21. , 4440 , Tiszavasvári	47,9628549	21,3545928
"Szabolcs-
Szatmár"	HU-323-TH-036	Milk-Tim Kft.			4466 Timár, Szabadság u. 2.	4466 Timár, Szabadság u. 2. ,  , 	48,1479391	21,4608198
"Szabolcs-
Szatmár"	HU-323-TH-037	Balogh Zsolt	4455	Tiszadada	4455 Tiszadada, Vízmű u. 9.	4455 Tiszadada, Vízmű u. 9. , 4455 , Tiszadada	48,0317859	21,243396
"Szabolcs-
Szatmár"	HU-323-TH-038	Szabadság Mg. Szövetkezet	4450	Tiszalök	4450 Tiszalök, Hajnalos	4450 Tiszalök, Hajnalos , 4450 , Tiszalök	47,9988889	21,4141667
"Szabolcs-
Szatmár"	HU-323-TH-039	Tedej Befektető KFT.	4080	Hajdúnánás	4456 Tiszadob, Táncsics u.	4456 Tiszadob, Táncsics u. , 4080 , Hajdúnánás	48,0070542	21,1676207
"Szabolcs-
Szatmár"	HU-323-TH-040	Agro-City Zrt.	4461	Nyírtelek	4461 Nyírtelek, Gyulatanya	4461 Nyírtelek, Gyulatanya , 4461 , Nyírtelek	48,0465184	21,6036907
"Szabolcs-
Szatmár"	HU 323 TH 050	Agrofarm 333 Kft.	4245	Érpatak	Tsz Major	Tsz Major , 4245 , Érpatak		
"Szabolcs-
Szatmár"	HU 323 TH 051	Kozma Tibor József	4331	Nyírcsászári	Ságvári u. 13.	Ságvári u. 13. , 4331 , Nyírcsászári	47,8687191	22,1869767
"Szabolcs-
Szatmár"	HU 323 TH 052	Vona Gábor	4326	Máriapócs	Vasút u. 4/a.	Vasút u. 4/a. , 4326 , Máriapócs	47,872017	22,026211
"Szabolcs-
Szatmár"	HU-323-TH-049	Kovács Marianna	4963	Kisszekeres	Rákóczi u.7.	Rákóczi u.7. , 4963 , Kisszekeres	47,971929	22,629319
Tolna	HU-16-TH-03004	Blahér Kft.	7030	Paks-Gyapa	Kanacsi u. 9 0846/13 hrsz.	Kanacsi u. 9 0846/13 hrsz. , 7030 , Paks-Gyapa	46,6795824	18,8138478
Tolna	HU-16-TH-03001	Dunakömlődi Agrár Zrt.	7030	Paks	Dunakömlődi major 0978/2 hrsz.	Dunakömlődi major 0978/2 hrsz. , 7030 , Paks	46,6671947	18,8662515
Tolna	HU-16-TH-03006	Dunamenti Zrt.	7030	Paks	Központi telep	Központi telep , 7030 , Paks	46,6513666	18,8193852
Tolna	HU-16-TH-03002	Dunaszentgyörgyi Mg. Szövetkezet	7135	Dunaszentgyörgy	Központi telep 043/7 hrsz	Központi telep 043/7 hrsz , 7135 , Dunaszentgyörgy	46,5241161	18,8046097
Tolna	HU-16-TH-03005	Haladás Szövetkezet	7039	Németkér	Központi major	Központi major , 7039 , Németkér	46,7295074	18,7715418
Tolna	HU-16-TH-02002	Kaposszekcsői Mg Zrt.	7361	Kaposszekcső	Újmajor 0167/7	Újmajor 0167/7 , 7361 , Kaposszekcső	46,3427689	18,1342066
Tolna	HU-16-TH-02001	Kocsolai Mg Szövetkezet	7200	Kocsola	Külterület 065/7	Külterület 065/7 , 7200 , Kocsola	46,5271978	18,1826046
Tolna	HU-16-TH-04001	"Bát-Tej Válalkozás és Kereskedelmi
Kft."	7149	Báta	Tehenészeti telep 0127/9 hrsz	Tehenészeti telep 0127/9 hrsz , 7149 , Báta	46,1510537	18,7794143
Tolna	HU-16-TH-04004	Szekszárdi Mezőgazdasági Zrt.	7056	Szedres	Kajmád puszta 0232/2	Kajmád puszta 0232/2 , 7056 , Szedres	46,4348259	18,687922
Tolna	HU-16-TH-01001	Felsőnánai agrár Kft.	7175	Felsőnána	Külterület 0163/2 hrsz.	Külterület 0163/2 hrsz. , 7175 , Felsőnána	46,4737864	18,5125041
Tolna	HU-16-TH-04002	Bernard Pál Gyula	7100	Szekszárd	Ózsákpuszta	Ózsákpuszta , 7100 , Szekszárd	46,324266	18,817961
Tolna	HU-16-TH-04005	Tóbi Bálint	7132	Tolna	0193/20 hrsz	0193/20 hrsz , 7132 , Tolna	46,3773592	18,8480368
Tolna	HU-16-TH-04003	Kisné Horváth Erika	7142	Pörböly	Szálláskert u. 14.	Szálláskert u. 14. , 7142 , Pörböly	46,2097988	18,8123097
Tolna	HU-16-TH-03003	Milkmen Kft.	7038	Pusztahencse	Hrsz. 0120/56	Hrsz. 0120/56 , 7038 , Pusztahencse	46,59362	18,7143108
Tolna	HU-16-TH-01004	Várfő Kft.	7354	Váralja	Major Hrsz. 020/3	Major Hrsz. 020/3 , 7354 , Váralja	46,2564982	18,4170543
Tolna	HU-16-TH-01003	Teveli Zrt.	7181	Tevel	Külterület Hrsz.0106/1	Külterület Hrsz.0106/1 , 7181 , Tevel	47,8557258	17,2775613
Tolna	HU-16-TH-01002	Pannónia Állattenyésztő Kft.	7150	Bonyhád	Külterület Hrsz.0539/4	Külterület Hrsz.0539/4 , 7150 , Bonyhád	46,3315858	18,5312289
Tolna	HU-16-TH-05006	Kratz Csanád	7193	Regöly	Honvéd u. 1.	Honvéd u. 1. , 7193 , Regöly	46,5792329	18,3851686
Tolna	HU-223-TH-00001	Telekdi Csaba	7043	Bikács	Hrsz. 633/1	Hrsz. 633/1 , 7043 , Bikács	46,6800706	18,709063
Vas	HU-17-TH-018	"Húshasznú Szarvasmarhatenyésztő
Bt."	9783	Egyházasrádóc	0396/6 Hrsz	0396/6 Hrsz , 9783 , Egyházasrádóc	47,089499	16,637029
Vas	HU-17-TH-017	Pinkamenti Agrár Kft.	9921	Vasalja	068/6 Hrsz	068/6 Hrsz , 9921 , Vasalja	47,0145565	16,5123032
Vas	HU-17-TH-016	Körmendi Agrár Kft.	9909	"Körmend/Horvátnád
alja"	0491/9 Hrsz	0491/9 Hrsz , 9909 , Körmend/Horvátnád alja	47,0070199	16,553226
Vas	HU-17-TH-015	Molnár Balázs	9654	Csánig	Kültelek u. 1.	Kültelek u. 1. , 9654 , Csánig	47,4404741	17,0358586
Vas	HU-17-TH-014	Molnár Sándor	9654	Csánig	Kültelek u. 1.	Kültelek u. 1. , 9654 , Csánig	47,4404741	17,0358586
Vas	HU-17-TH-013	Provid Kft.	9823	Pácsony	040 Hrsz	040 Hrsz , 9823 , Pácsony	47,0124591	16,8505457
Vas	HU-17-TH-012	"Csörnöc - menti Mezőgazdasági
Szövetkezet"	9800	Vasvár	0192/2, 6	0192/2, 6 , 9800 , Vasvár	47,0479908	16,7806605
Vas	HU-17-TH-011	Kámi Mezőgazda Kft.	9841	Kám	0194 Hrsz	0194 Hrsz , 9841 , Kám		
Vas	HU-17-TH-010	Sárvári Gazda Kft.	9600	Sárvár	Tilosalja telep	Tilosalja telep , 9600 , Sárvár	47,2559167	16,9136653
Vas	HU-17-TH-009	Sárvári Mezőgazdasági Zrt.	9631	Hegyfalu	054/12 Hrsz	054/12 Hrsz , 9631 , Hegyfalu	47,3390507	16,8795477
Vas	HU-17-TH-008	Sárvári Mezőgazdasági Zrt.	9673	Káld	Lajosmajor	Lajosmajor , 9673 , Káld	47,1528825	17,0138983
Vas	HU-17-TH-007	"Celli Sághegyalja Mezőgazdasági és
Ipari Termelő és Szolgáltató Zrt."		Celldömölk	Sági u. 216	Sági u. 216 ,  , Celldömölk	47,2301812	17,1480039
Vas	HU-17-TH-006	Agrár Offa Mezőgazdasági Kft.		Ostfyasszonyfa	Cser major	Cser major ,  , Ostfyasszonyfa	47,3285365	17,0432368
Vas	HU-17-TH-005	Rácúnió Kft.	9798	Ják	Rácz major / 0379 Hrsz	Rácz major / 0379 Hrsz , 9798 , Ják	47,13279	16,548361
Vas		Ráczné Gyalog Stefánia	9798	Ják	Rácz major / 0379 Hrsz	Rácz major / 0379 Hrsz , 9798 , Ják	47,13279	16,548361
Vas	HU-17-TH-004	Németh László Ferenc	9766	Zsennye	Petőfi u. 22.	Petőfi u. 22. , 9766 , Zsennye	47,113409	16,814958
Vas	HU-17-TH-003	Felszabadulás Mg Szövetkezet	9700	Szombathely	Zanati u. 0211/1 Hrsz	Zanati u. 0211/1 Hrsz , 9700 , Szombathely	47,2443332	16,6610961
Vas	HU-17-TH-001	Szombathelyi Tangazdaság Zrt.	9798	Ják	Felsőnyírvár major 0442/1, 0448/3	Felsőnyírvár major 0442/1, 0448/3 , 9798 , Ják	47,1184359	16,5693612
Veszprém	HU-213-TH-00002	Palota Mező Kft.	8161	Ősi	Ladányi u. 32. Hrsz. 065/3	Ladányi u. 32. Hrsz. 065/3 , 8161 , Ősi	47,1400812	18,191745
Veszprém	HU-213-TH-00003	Ifj. Pongrácz László	8475	Hosztót	043/1	043/1 , 8475 , Hosztót	47,085633	17,2419899
Veszprém	HU-213-TH-00004	Tóth Tamás	8330	Sümeg	Jánosmajor 052/4	Jánosmajor 052/4 , 8330 , Sümeg	46,9535144	17,2668731
Veszprém	HU-213-TH-00005	"Kröpfel és Társa Mezőgazdasági
Szolgáltató Kft."	8474	Csabrendek	Felső- erdő 0107/5	Felső- erdő 0107/5 , 8474 , Csabrendek	47,0055959	17,3194979
Veszprém	HU-213-TH-00006	Agro Vanyola Kft.	8558	Csót	Járóháza major 0140/2	Járóháza major 0140/2 , 8558 , Csót	47,361935	17,5741245
Veszprém	HU-213-TH-00007	Vaszari Agrofriz Kft.	8542	Vaszar	Hrsz. 028/4	Hrsz. 028/4 , 8542 , Vaszar	47,3940435	17,5355181
Veszprém	HU-213-TH-00008	Agromarcal Kft.	8522	Nemesgorzsony	Külterület hrsz.0183/5	Külterület hrsz.0183/5 , 8522 , Nemesgorzsony	47,39421	17,3636956
Veszprém	HU-213-TH-00009	Agroprodukt Zrt.	8558	Csót	Újmajor, Tanya 057/1	Újmajor, Tanya 057/1 , 8558 , Csót	47,3554922	17,6467422
Veszprém	HU-213-TH-00010	Agroprodukt Zrt.	8531	Marcaltő-Ihász	Zsigmondháza Tanya	Zsigmondháza Tanya , 8531 , Marcaltő-Ihász	47,4326649	17,3671483
Veszprém	HU-213-TH-00011	Agroprodukt Zrt.	9534	Marcalgergelyi	Újmajor Tanya	Újmajor Tanya , 9534 , Marcalgergelyi	47,297105	17,271598
Veszprém	HU-213-TH-00012	Bánfi Józsefné	8557	Bakonyszentiván	084/17	084/17 , 8557 , Bakonyszentiván	47,3903378	17,67112
Veszprém	HU-213-TH-00013	"Bovintej Tejtermelő és Szarvasmarha
Tenyésztő Kft."	8543	Gecse	Külterület 037	Külterület 037 , 8543 , Gecse	47,440521	17,5289939
Veszprém	HU-213-TH-00014	"Majomsoki Extra Tej Tejtermelő és
Állattenyésztő Kft."	8533	Majomsok	Hrsz 0296/1	Hrsz 0296/1 , 8533 , Majomsok		
Veszprém	HU-213-TH-00015	"Kemenesszentpéteri Agro Termelő
és Értékesítő Kft."	8518	Kemenesszentpéter	Major hrsz 045	Major hrsz 045 , 8518 , Kemenesszentpéter	47,4189564	17,2138684
Veszprém	HU-213-TH-00016	Laktagro Kft.	8558	Csót	Központi major0102/10	Központi major0102/10 , 8558 , Csót	47,361567	17,606263
Veszprém	HU-213-TH-00017	Nemesszalóki Mezőgazdasági Zrt.	9533	Nemesszalók	Központi telep	Központi telep , 9533 , Nemesszalók	47,2752644	17,2958927
Veszprém	HU-213-TH-00018	"Batthyány Lajos Mezőgazdasági és
Élelmiszeripari Szakképző Iskola"	8500	Pápa	Juhar u. 4	Juhar u. 4 , 8500 , Pápa	47,313474	17,4849235
Veszprém	HU-213-TH-00019	Járóna Kft.	8581	Bakonyjákó	Hrsz. 0120/34	Hrsz. 0120/34 , 8581 , Bakonyjákó	47,2247141	17,6015604
Veszprém	HU-213-TH-00020	Érsek Imre Ferenc	8551	Nagygyimót	Kossuth Lajos u. 57.	Kossuth Lajos u. 57. , 8551 , Nagygyimót	47,3496663	17,5289532
Veszprém	HU-213-TH-00054	Üveges Zsolt	8494	Kiscsősz	Kossuth Lajos u. 54	Kossuth Lajos u. 54 , 8494 , Kiscsősz	47,194622	17,279808
Veszprém	HU-213-TH-00055	Takácsné Balogh Renáta	8292	Öcs	Hrsz 180/6	Hrsz 180/6 , 8292 , Öcs		
Veszprém	HU-213-TH-00056	id. Király Sándor	8497	Egeralja	Nádas major 82/4	Nádas major 82/4 , 8497 , Egeralja	47,231903	17,244713
Veszprém	HU-213-TH-00057	Gaál Fülöp Károly	8496	Nagypirit	Petőfi u. 14.	Petőfi u. 14. , 8496 , Nagypirit	47,2017518	17,225763
Veszprém	HU-213-TH-00058	Béke Károly	8492	Kerta	Dózsa György u. 97	Dózsa György u. 97 , 8492 , Kerta	47,1592373	17,2662495
Veszprém	HU-213-TH-00059	Fülöp Zoltán	8495	Csögle	Rákóczi utca 16.	Rákóczi utca 16. , 8495 , Csögle	47,2109245	17,2624176
Veszprém	HU-213-TH-00060	Antal János	8494	Kiscsősz	Kossuth u. 92.	Kossuth u. 92. , 8494 , Kiscsősz	47,197833	17,2794189
Veszprém	HU-213-TH-00021	Csiszár József	8500	Pápa	Kishegy u. 314.	Kishegy u. 314. , 8500 , Pápa	47,321329	17,493383
Veszprém	HU-213-TH-00022	Kiss Istvánné	8542	Vaszar	Jókai M. u. 5.	Jókai M. u. 5. , 8542 , Vaszar	47,4028666	17,5190574
Veszprém	HU-213-TH-00024	Vándor Zoltán	8596	Pápakovácsi	Hrsz 08/2	Hrsz 08/2 , 8596 , Pápakovácsi	47,2647348	17,4859138
Veszprém	HU-213-TH-00025	Narancsik Imre	8581	Németbánya	Kossuth Lajos u. 26.	Kossuth Lajos u. 26. , 8581 , Németbánya	47,2175475	17,6398961
Veszprém	HU-213-TH-00026	Narancsik Imréné	8581	Németbánya	Kossuth Lajos u. 26.	Kossuth Lajos u. 26. , 8581 , Németbánya	47,2175475	17,6398961
Veszprém	HU-213-TH-00027	Kocsis Károly	8514	Mezőlak	Petőfi Sándor u. 39.	Petőfi Sándor u. 39. , 8514 , Mezőlak	47,333509	17,372546
Veszprém	HU-213-TH-00028	Molnár Tibor Gyula	9534	Vinár	Köztársaság u. 34.	Köztársaság u. 34. , 9534 , Vinár	47,311118	17,2825604
Veszprém	HU-213-TH-00029	Molnár Károly	8516	Kemeneshőgyész	Ady Endre u. 33.	Ady Endre u. 33. , 8516 , Kemeneshőgyész	47,3550532	17,2957279
Veszprém	HU-213-TH-00030	Szautner László	8591	Nóráp	Kossuth Lajos u. 16.	Kossuth Lajos u. 16. , 8591 , Nóráp	47,273026	17,4579987
Veszprém	HU-213-TH-00031	Horváthné Györkös Ibolya	8500	Pápa	Mátyusháza 2.	Mátyusháza 2. , 8500 , Pápa	47,3490944	17,4099471
Veszprém	HU-213-TH-00051	Hun-Beef Kft.	8483	Somlószőlős	Hrsz.079	Hrsz.079 , 8483 , Somlószőlős	47,1731195	17,3605606
Veszprém	HU 213 TH 00023	Bujáky Miklós	8514	Mezőlak	Asszonyfa puszta 0204/3.	Asszonyfa puszta 0204/3. , 8514 , Mezőlak	47,344635	17,3679405
Zala	HU-223-TH-00001	Kerka-Genetika Kft.	8977	Resznek	Hrsz. 0179/1	Hrsz. 0179/1 , 8977 , Resznek	46,6637509	16,4745239
Zala	HU-223-TH-00005	"Mandl Mezőgazdasági és Szolgáltató
Kft."	8999	Zalalövő	Újmajor 6.	Újmajor 6. , 8999 , Zalalövő	46,8586235	16,586887
Zala	HU-223-TH-00006	Tarsoly Ottó Sándor	8793	Tekenye	Móri u. 19.	Móri u. 19. , 8793 , Tekenye	46,95763	17,1291179
Zala	HU-223-TH-00002	"Taxbi Mezőgazdasági Kereskedelmi
Szolgáltató Kft."	8991	Hottó	Tehenészeti telep	Tehenészeti telep , 8991 , Hottó	46,846601	16,7512196
Zala	HU-223-TH-00004	"Zalagro Agráripari és Kereskedelmi
Zrt."	8796	Türje	Hrsz. 0177/13	Hrsz. 0177/13 , 8796 , Türje	46,9853666	17,1000419
Zala	HU-223-TH-00003	Georgikon tanüzem Nonprofit	-	-	-	- , - , -		
Zala	HU-332-TH-00022	"Haladás Plus Mezőgazdasági
Szolgáltató Kft."	5666	Medgyesegyháza	Külterület 0146/1 hrsz.	Külterület 0146/1 hrsz. , 5666 , Medgyesegyháza	46,498758	21,0462052
Zala	HU-223-TH-00008	Sulyok Béla	8342	Óhíd	Kossuth u. 133.	Kossuth u. 133. , 8342 , Óhíd	46,95614	17,1732371
Zala	HU-223-TH-00010	"Tyrol Mezőgazdasági és Szolgáltató
Kft."	8921	Zalaszentiván	Nagyfalud puszta 0122	Nagyfalud puszta 0122 , 8921 , Zalaszentiván	46,9005076	16,895549
Zala	HU-223-TH-00007	Balaskó Mezőgazdasági Kft.	8932	Pókaszepetk	Központi major	Központi major , 8932 , Pókaszepetk	46,9242449	16,9679338
Zala	HU-223-TH-00012	Kovács Tibor	8355	Vindornyaszőlős	Kossuth Lajos u. 19.	Kossuth Lajos u. 19. , 8355 , Vindornyaszőlős	46,8971543	17,1540202
Zala	HU-223-TH-00013	Reicz Attila János	8341	Kisvásárhely	Rákóczi u. 4.	Rákóczi u. 4. , 8341 , Kisvásárhely	46,9996732	17,2031948
Zala	HU-223-TH-00021	Szánti József	8316	Várvölgy	Kossuth u. 174	Kossuth u. 174 , 8316 , Várvölgy	46,8749058	17,2939658
Zala	HU-223-TH-00015	Izerné Kiss Helga Andrea	8790	Zalaszentgrót	Szabadság u. 108.	Szabadság u. 108. , 8790 , Zalaszentgrót	46,9268913	17,0835915
Zala	HU-223-TH-00016	Miklósfai Mezőgazdasági Zrt.	8800	Nagykanizsa Miklósfa	Hrsz. 0254	Hrsz. 0254 , 8800 , Nagykanizsa Miklósfa	46,4137719	16,998964
Zala	HU-223-TH-00017	"Fűzvölgyi Agrár Termelő
Kereskedelmi és Szolgáltató Zrt."	8776	Magyarszerdahely	Hrsz. 085/5	Hrsz. 085/5 , 8776 , Magyarszerdahely	46,5550468	16,9376435
Zala	HU-233-TH-00018	Backó Mezőgazdasági Termelő Kft.	8767	Felsőrajk	Hrsz. 049	Hrsz. 049 , 8767 , Felsőrajk	46,6782939	16,9857392
Zala	HU-233-TH-00019	Boros Antalné	8754	Galambok	Egax Kft. Major	Egax Kft. Major , 8754 , Galambok	46,5235499	17,1258926
Zala	HU-223-TH-00020	Anek József	8800	Nagykanizsa	Törökvári utca 154.	Törökvári utca 154. , 8800 , Nagykanizsa	46,3936312	16,9302311
Zala	HU-223-TH-00023	Korosa András	8371	Nemesbük	Április 4. u. 2.	Április 4. u. 2. , 8371 , Nemesbük	46,826914	17,142369
Zala	HU-223-TH-00026	Borda Péter	8911	Nagykutas	Gyöp u. 46.	Gyöp u. 46. , 8911 , Nagykutas	46,929938	16,8102003
Zala	HU-223-TH-00027	Czömpöl Péter	8994	Kávás	Arany J. utca 4.	Arany J. utca 4. , 8994 , Kávás	46,8757305	16,6978262
Zala	HU-223-TH-00028	Bagladi Tamás	8879	Kerkateskánd	Béke u. 4.	Béke u. 4. , 8879 , Kerkateskánd	46,573656	16,5712247
Zala	HU-223-TH-00030	Fejes Csaba	8969	Zalaszombatfa	Kossuth u.16.	Kossuth u.16. , 8969 , Zalaszombatfa	46,63817	16,4423529
Zala	HU-223-TH-00032	Gombás Istvánné	8988	Kálócfa	Kossuth u. 58.	Kossuth u. 58. , 8988 , Kálócfa	46,7562076	16,5652705
Zala	HU-223-TH-00029	Horváth László	8977	Resznek	Mártírok u. 24	Mártírok u. 24 , 8977 , Resznek	46,6634555	16,472727
Zala	HU-223-TH-00033	Tornyos Elek	8973	Ramocsa	Fő u. 19	Fő u. 19 , 8973 , Ramocsa	46,775378	16,4476799
Zala	HU-223-TH-00031	Virágh Enikő	8973	Kozmadombja	Jókai u. 20	Jókai u. 20 , 8973 , Kozmadombja	46,7668629	16,5592357
Zala	HU 223 TH 00023	Korosa András	8371	Nemesbük	Április u. 21.	Április u. 21. , 8371 , Nemesbük	46,827254	17,14279
Zala	HU-223-TH-00035	Pálinkásné Szigeti Edit	8360	Keszthely	4418/1 Hrsz	4418/1 Hrsz , 8360 , Keszthely	46,7568924	17,2491509
Zala	HU-223-TH-00036	Pölcz Mónika	8976	Márokföld	Kossuth u. 36.	Kossuth u. 36. , 8976 , Márokföld		
Zala	HU-223-TH-00038	Stiller Szilárd	8373	Rezi	Vadmézes u.2.	Vadmézes u.2. , 8373 , Rezi	46,8415646	17,2172861
Zala	HU-223-TH-00037	Horváthné Kiss Katalin	8354	Karmacs	Árpád u.10.	Árpád u.10. , 8354 , Karmacs	46,835277	17,170762
