 Nom Ville 	MAJ   	 Code Postal 	 Code INSEE 	Code Région	 Latitude 	 Longitude 	 Eloignement 
 Magnant 	MAGNANT   	10110	10213	21	48.166667	4.416667	0.96
 Magnicourt 	MAGNICOURT   	10240	10214	21	48.45	4.383333	1.28
 Magny-Fouchard 	MAGNY FOUCHARD  	10140	10215	21	48.25	4.533333	1.29
 Mailly-le-Camp 	MAILLY LE CAMP 	10230	10216	21	48.666667	4.216667	2.54
 Maison-des-Champs 	MAISON DES CHAMPS 	10140	10217	21	48.25	4.566667	1.41
 Maisons-lès-Chaource 	MAISONS LES CHAOURCE 	10210	10218	21	48.016667	4.166667	2
 Maisons-lès-Soulaines 	MAISONS LES SOULAINES 	10200	10219	21	48.283333	4.783333	2.19
 Maizières-lès-Brienne 	MAIZIERES LES BRIENNE 	10500	10221	21	48.433333	4.583333	1.47
 Maraye-en-Othe 	MARAYE EN OTHE 	10160	10222	21	48.166667	3.85	1.78
 Marcilly-le-Hayer 	MARCILLY LE HAYER 	10290	10223	21	48.35	3.633333	1.97
 Marigny-le-Châtel 	MARIGNY LE CHATEL 	10350	10224	21	48.4	3.733333	1.61
 Marnay-sur-Seine 	MARNAY SUR SEINE 	10400	10225	21	48.516667	3.55	2.27
 Marolles-lès-Bailly 	MAROLLES LES BAILLY 	10110	10226	21	48.183333	4.35	1.25
 Marolles-sous-Lignières 	MAROLLES SOUS LIGNIERES 	10130	10227	21	47.95	3.916667	2.47
 Mathaux 	MATHAUX   	10500	10228	21	48.366667	4.483333	1.11
 Maupas 	MAUPAS   	10320	10229	21	48.133333	4.066667	1.37
 Mergey 	MERGEY   	10600	10230	21	48.383333	4.016667	0.58
 Le Mériot 	LE MERIOT  	10400	10231	21	48.5	3.45	2.64
 Merrey-sur-Arce 	MERREY SUR ARCE 	10110	10232	21	48.1	4.383333	1.42
 Méry-sur-Seine 	MERY SUR SEINE 	10170	10233	21	48.5	3.883333	1.37
 Mesgrigny 	MESGRIGNY   	10170	10234	21	48.483333	3.883333	1.26
 Mesnil-la-Comtesse 	MESNIL LA COMTESSE 	10700	10235	21	48.5	4.2	1.37
 Mesnil-Lettre 	MESNIL LETTRE  	10240	10236	21	48.45	4.266667	1.55
 Mesnil-Saint-Loup 	MESNIL SAINT LOUP 	10190	10237	21	48.3	3.766667	1.49
 Mesnil-Saint-Père 	MESNIL SAINT PERE 	10140	10238	21	48.25	4.333333	1.84
 Mesnil-Sellières 	MESNIL SELLIERES  	10220	10239	21	48.333333	4.216667	1.29
 Messon 	MESSON   	10190	10240	21	48.266667	3.9	1.01
 Metz-Robert 	METZ ROBERT  	10210	10241	21	48.066667	4.116667	1.65
 Meurville 	MEURVILLE   	10200	10242	21	48.2	4.616667	1.59
 Molins-sur-Aube 	MOLINS SUR AUBE 	10500	10243	21	48.433333	4.383333	1.83
 Montangon 	MONTANGON   	10220	10244	21	48.4	4.35	1.03
 Montaulin 	MONTAULIN   	10270	10245	21	48.25	4.2	0.58
 Montceaux-lès-Vaudes 	MONTCEAUX LES VAUDES 	10260	10246	21	48.166667	4.166667	1.65
 Montfey 	MONTFEY   	10130	10247	21	48.066667	3.883333	1.65
 Montgueux 	MONTGUEUX   	10300	10248	21	48.3	3.966667	0.76
 Montier-en-l'Isle 	MONTIER EN L ISLE	10200	10250	21	48.266667	4.666667	1.77
 Montigny-les-Monts 	MONTIGNY LES MONTS 	10130	10251	21	48.1	3.95	1.42
 Montmartin-le-Haut 	MONTMARTIN LE HAUT 	10140	10252	21	48.216667	4.55	1.35
 Montmorency-Beaufort 	MONTMORENCY BEAUFORT  	10330	10253	21	48.483333	4.566667	1.41
 Montpothier 	MONTPOTHIER   	10400	10254	21	48.566667	3.516667	2.39
 Montreuil-sur-Barse 	MONTREUIL SUR BARSE 	10270	10255	21	48.216667	4.3	1.73
 Montsuzain 	MONTSUZAIN   	10150	10256	21	48.45	4.133333	1.14
 Morembert 	MOREMBERT   	10240	10257	21	48.5	4.333333	1.37
 Morvilliers 	MORVILLIERS   	10500	10258	21	48.383333	4.616667	1.59
 La Motte-Tilly 	LA MOTTE TILLY 	10400	10259	21	48.466667	3.433333	2.7
 Moussey 	MOUSSEY   	10800	10260	21	48.216667	4.1	0.61
 Mussy-sur-Seine 	MUSSY SUR SEINE 	10250	10261	21	47.966667	4.5	2.35
 Neuville-sur-Seine 	NEUVILLE SUR SEINE 	10250	10262	21	48.033333	4.416667	1.89
 Noë-les-Mallets 	NOE LES MALLETS 	10360	10264	21	48.1	4.566667	1.42
 Les Noës-près-Troyes 	LES NOES PRES TROYES	10420	10265	21	48.3	4.033333	0.52
 Nogent-en-Othe 	NOGENT EN OTHE 	10160	10266	21	48.15	3.8	1.37
 Nogent-sur-Aube 	NOGENT SUR AUBE 	10240	10267	21	48.5	4.316667	1.37
 Nogent-sur-Seine 	NOGENT SUR SEINE 	10400	10268	21	48.483333	3.5	2.45
 Nozay 	NOZAY   	10700	10269	21	48.516667	4.1	1.49
 Onjon 	ONJON   	10220	10270	21	48.4	4.283333	0.68
 Origny-le-Sec 	ORIGNY LE SEC 	10510	10271	21	48.466667	3.766667	1.49
 Ormes 	ORMES   	10700	10272	21	48.55	4.116667	1.72
 Ortillon 	ORTILLON   	10700	10273	21	48.516667	4.25	1.49
 Orvilliers-Saint-Julien 	ORVILLIERS SAINT JULIEN 	10170	10274	21	48.45	3.833333	1.61
 Ossey-les-Trois-Maisons 	OSSEY LES TROIS MAISONS	10100	10275	21	48.433333	3.75	1.55
 Paisy-Cosdon 	PAISY COSDON  	10160	10276	21	48.233333	3.716667	1.67
 Pâlis 	PALIS   	10190	10277	21	48.283333	3.7	2.01
 Pars-lès-Chavanges 	PARS LES CHAVANGES 	10330	10279	21	48.5	4.5	1.37
 Pars-lès-Romilly 	PARS LES ROMILLY 	10100	10280	21	48.483333	3.733333	1.61
 Le Pavillon-Sainte-Julie 	LE PAVILLON SAINTE JULIE	10350	10281	21	48.366667	3.9	1.66
 Payns 	PAYNS   	10600	10282	21	48.383333	3.966667	1.12
 Pel-et-Der 	PEL ET DER 	10500	10283	21	48.4	4.416667	1.37
 Périgny-la-Rose 	PERIGNY LA ROSE 	10400	10284	21	48.55	3.633333	1.97
 Perthes-lès-Brienne 	PERTHES LES BRIENNE 	10500	10285	21	48.433333	4.533333	1.29
 Petit-Mesnil 	PETIT MESNIL  	10500	10286	21	48.35	4.583333	1.47
 Piney 	PINEY   	10220	10287	21	48.366667	4.333333	0.57
 Plaines-Saint-Lange 	PLAINES SAINT LANGE 	10250	10288	21	47.983333	4.466667	2.24
 Planty 	PLANTY   	10160	10290	21	48.266667	3.65	1.91
 Plessis-Barbuise 	PLESSIS BARBUISE  	10400	10291	21	48.566667	3.583333	2.15
 Poivres 	POIVRES   	10700	10293	21	48.683333	4.266667	2.66
 Poligny 	POLIGNY   	10110	10294	21	48.166667	4.35	1.12
 Polisot 	POLISOT   	10110	10295	21	48.083333	4.366667	1.54
 Polisy 	POLISY   	10110	10296	21	48.066667	4.466667	1.65
 Pont-Sainte-Marie 	PONT SAINTE MARIE 	10150	10297	21	48.316667	4.1	1.14
 Pont-sur-Seine 	PONT SUR SEINE 	10400	10298	21	48.516667	3.6	2.09
 Pouan-les-Vallées 	POUAN LES VALLEES 	10700	10299	21	48.533333	4.066667	1.61
 Pougy 	POUGY   	10240	10300	21	48.45	4.366667	1.03
 Pouy-sur-Vannes 	POUY SUR VANNES 	10290	10301	21	48.3	3.583333	2.15
 Praslin 	PRASLIN   	10210	10302	21	48.05	4.2	1.77
 Précy-Notre-Dame 	PRECY NOTRE DAME 	10500	10303	21	48.416667	4.433333	1.16
 Précy-Saint-Martin 	PRECY SAINT MARTIN 	10500	10304	21	48.416667	4.45	0.99
 Prémierfait 	PREMIERFAIT   	10170	10305	21	48.5	4.033333	1.71
 Proverville 	PROVERVILLE   	10200	10306	21	48.233333	4.7	1.89
 Prugny 	PRUGNY   	10190	10307	21	48.25	3.95	1.6
 Prunay-Belleville 	PRUNAY BELLEVILLE  	10350	10308	21	48.366667	3.783333	1.43
 Prusy 	PRUSY   	10210	10309	21	47.966667	4.05	2.35
 Puits-et-Nuisement 	PUITS ET NUISEMENT 	10140	10310	21	48.216667	4.5	1.17
 Quincey 	QUINCEY   	10400	10311	21	48.466667	3.583333	2.15
 Racines 	RACINES   	10130	10312	21	48.05	3.85	1.77
 Radonvilliers 	RADONVILLIERS   	10500	10313	21	48.366667	4.516667	1.23
 Ramerupt 	RAMERUPT   	10240	10314	21	48.516667	4.3	1.49
 Rances 	RANCES   	10500	10315	21	48.466667	4.55	1.35
 Rhèges 	RHEGES   	10170	10316	21	48.55	4	1.72
 Les Riceys 	LES RICEYS  	10340	10317	21	47.983333	4.366667	2.24
 Rigny-la-Nonneuse 	RIGNY LA NONNEUSE 	10290	10318	21	48.416667	3.666667	1.85
 Rigny-le-Ferron 	RIGNY LE FERRON 	10160	10319	21	48.2	3.633333	1.97
 Rilly-Sainte-Syre 	RILLY SAINTE SYRE 	10280	10320	21	48.45	3.95	1.03
 La Rivière-de-Corps 	LA RIVIERE DE CORPS	10440	10321	21	48.283333	4.033333	1
 Romaines 	ROMAINES   	10240	10322	21	48.516667	4.316667	1.49
 Romilly-sur-Seine 	ROMILLY SUR SEINE 	10100	10323	21	48.516667	3.716667	1.67
 Rosières-près-Troyes 	ROSIERES PRES TROYES 	10430	10325	21	48.266667	4.066667	1
 Rosnay-l'Hôpital 	ROSNAY L HOPITAL 	10500	10326	21	48.466667	4.5	1.17
 La Rothière 	LA ROTHIERE  	10500	10327	21	48.35	4.566667	1.41
 Rouilly-Sacey 	ROUILLY SACEY  	10220	10328	21	48.35	4.266667	0.48
 Rouilly-Saint-Loup 	ROUILLY SAINT LOUP 	10800	10329	21	48.266667	4.15	1.57
 Rouvres-les-Vignes 	ROUVRES LES VIGNES 	10200	10330	21	48.233333	4.816667	2.32
 Rumilly-lès-Vaudes 	RUMILLY LES VAUDES 	10260	10331	21	48.15	4.216667	1.07
 Ruvigny 	RUVIGNY   	10410	10332	21	48.266667	4.183333	1.34
 Saint-André-les-Vergers 	SAINT ANDRE LES VERGERS	10120	10333	21	48.283333	4.05	1.45
 Saint-Aubin 	SAINT AUBIN  	10400	10334	21	48.466667	3.55	2.27
 Saint-Benoist-sur-Vanne 	SAINT BENOIST SUR VANNE	10160	10335	21	48.233333	3.666667	1.85
 Saint-Benoît-sur-Seine 	SAINT BENOIT SUR SEINE	10600	10336	21	48.366667	4.033333	0.77
 Saint-Christophe-Dodinicourt 	SAINT CHRISTOPHE DODINICOURT 	10500	10337	21	48.433333	4.466667	1.05
 Saint-Étienne-sous-Barbuise 	SAINT ETIENNE SOUS BARBUISE	10700	10338	21	48.5	4.116667	1.37
 Saint-Flavy 	SAINT FLAVY  	10350	10339	21	48.4	3.766667	1.49
 Saint-Germain 	SAINT GERMAIN  	10120	10340	21	48.25	4.033333	0.52
 Saint-Hilaire-sous-Romilly 	SAINT HILAIRE SOUS ROMILLY	10100	10341	21	48.516667	3.666667	1.85
 Saint-Jean-de-Bonneval 	SAINT JEAN DE BONNEVAL	10320	10342	21	48.166667	4.05	0.96
 Saint-Julien-les-Villas 	SAINT JULIEN LES VILLAS	10800	10343	21	48.266667	4.1	1.27
 Saint-Léger-près-Troyes 	SAINT LEGER PRES TROYES	10800	10344	21	48.233333	4.083333	0.82
 Saint-Léger-sous-Brienne 	SAINT LEGER SOUS BRIENNE	10500	10345	21	48.4	4.5	1.17
 Saint-Léger-sous-Margerie 	SAINT LEGER SOUS MARGERIE	10330	10346	21	48.533333	4.483333	1.61
 Saint-Loup-de-Buffigny 	SAINT LOUP DE BUFFIGNY	10100	10347	21	48.45	3.633333	1.97
 Saint-Lupien 	SAINT LUPIEN  	10350	10348	21	48.35	3.7	1.73
 Saint-Lyé 	SAINT LYE  	10600	10349	21	48.366667	4	0.64
 Saint-Mards-en-Othe 	SAINT MARDS EN OTHE	10160	10350	21	48.166667	3.8	1.37
 Saint-Martin-de-Bossenay 	SAINT MARTIN DE BOSSENAY	10100	10351	21	48.433333	3.683333	1.79
 Sainte-Maure 	SAINTE MAURE  	10150	10352	21	48.35	4.05	1.3
 Saint-Mesmin 	SAINT MESMIN  	10280	10353	21	48.45	3.933333	1.03
 Saint-Nabord-sur-Aube 	SAINT NABORD SUR AUBE	10700	10354	21	48.533333	4.216667	1.61
 Saint Nicolas-la-Chapelle 	SAINT NICOLAS LA CHAPELLE	10400	10355	21	48.533333	3.466667	2.57
 Saint-Oulph 	SAINT OULPH  	10170	10356	21	48.516667	3.866667	1.49
 Saint-Parres-aux-Tertres 	SAINT PARRES AUX TERTRES	10410	10357	21	48.3	4.116667	1.44
 Saint-Parres-lès-Vaudes 	SAINT PARRES LES VAUDES	10260	10358	21	48.166667	4.216667	0.96
 Saint-Phal 	SAINT PHAL  	10130	10359	21	48.116667	4	1.56
 Saint-Pouange 	SAINT POUANGE  	10120	10360	21	48.233333	4.033333	0.82
 Saint-Rémy-sous-Barbuise 	SAINT REMY SOUS BARBUISE	10700	10361	21	48.483333	4.116667	1.26
 Sainte-Savine 	SAINTE SAVINE  	10300	10362	21	48.3	4.05	1.94
 Saint-Thibault 	SAINT THIBAULT  	10800	10363	21	48.2	4.133333	0.73
 Saint-Usage 	SAINT USAGE  	10360	10364	21	48.1	4.616667	1.59
 Salon 	SALON   	10700	10365	21	48.633333	4	2.31
 Saulcy 	SAULCY   	10200	10366	21	48.283333	4.833333	2.38
 La Saulsotte 	LA SAULSOTTE  	10400	10367	21	48.533333	3.5	2.45
 Savières 	SAVIERES   	10600	10368	21	48.416667	3.95	1.98
 Semoine 	SEMOINE   	10700	10369	21	48.683333	4.083333	2.66
 Soligny-les-Étangs 	SOLIGNY LES ETANGS 	10400	10370	21	48.4	3.5	2.45
 Sommeval 	SOMMEVAL   	10320	10371	21	48.166667	3.966667	1.68
 Soulaines-Dhuys 	SOULAINES DHUYS  	10200	10372	21	48.366667	4.733333	2.01
 Souligny 	SOULIGNY   	10320	10373	21	48.2	4	1.37
 Spoy 	SPOY   	10200	10374	21	48.233333	4.616667	1.59
 Thennelières 	THENNELIERES   	10410	10375	21	48.283333	4.183333	1.01
 Thieffrain 	THIEFFRAIN   	10140	10376	21	48.2	4.433333	0.93
 Thors 	THORS   	10200	10378	21	48.3	4.816667	2.32
 Torcy-le-Grand 	TORCY LE GRAND 	10700	10379	21	48.533333	4.166667	1.61
 Torcy-le-Petit 	TORCY LE PETIT 	10700	10380	21	48.533333	4.2	1.61
 Torvilliers 	TORVILLIERS   	10440	10381	21	48.266667	3.966667	1
 Trainel 	TRAINEL   	10400	10382	21	48.416667	3.45	2.64
 Trancault 	TRANCAULT   	10290	10383	21	48.366667	3.533333	2.33
 Trannes 	TRANNES   	10140	10384	21	48.3	4.583333	1.47
 Trouan-le-Grand 	TROUAN LE GRAND 	10700	10385	21	48.633333	4.233333	2.31
 Troyes 	TROYES   	10000	10387	21	48.3	4.083333	0.34
 Turgy 	TURGY   	10210	10388	21	48.016667	4.05	2
 Unienville 	UNIENVILLE   	10140	10389	21	48.333333	4.55	1.35
 Urville 	URVILLE   	10200	10390	21	48.166667	4.65	1.71
 Vailly 	VAILLY   	10150	10391	21	48.366667	4.116667	0.44
 Vallant-Saint-Georges 	VALLANT SAINT GEORGES 	10170	10392	21	48.466667	3.9	1.14
 Vallentigny 	VALLENTIGNY   	10500	10393	21	48.45	4.583333	1.47
 Vallières 	VALLIERES   	10210	10394	21	48	4.05	2.12
 Vanlay 	VANLAY   	10210	10395	21	48.033333	4.016667	1.89
 Vauchassis 	VAUCHASSIS   	10190	10396	21	48.216667	3.916667	1.31
 Vauchonvilliers 	VAUCHONVILLIERS   	10140	10397	21	48.266667	4.533333	1.29
 Vaucogne 	VAUCOGNE   	10240	10398	21	48.533333	4.35	1.61
 Vaudes 	VAUDES   	10260	10399	21	48.183333	4.183333	1.41
 Vaupoisson 	VAUPOISSON   	10700	10400	21	48.516667	4.233333	1.49
 Vendeuvre-sur-Barse 	VENDEUVRE SUR BARSE 	10140	10401	21	48.233333	4.466667	1.05
 La Vendue-Mignot 	LA VENDUE MIGNOT 	10800	10402	21	48.166667	4.116667	1.34
 Vernonvilliers 	VERNONVILLIERS   	10200	10403	21	48.316667	4.683333	1.83
 Verpillières-sur-Ource 	VERPILLIERES SUR OURCE 	10360	10404	21	48.05	4.566667	1.77
 Verricourt 	VERRICOURT   	10240	10405	21	48.45	4.35	1.03
 Viâpres-le-Grand 	VIAPRES LE GRAND 	10380	10407	21	48.566667	4.016667	1.84
 Viâpres-le-Petit 	VIAPRES LE PETIT 	10380	10408	21	48.566667	4.033333	1.84
 Villacerf 	VILLACERF   	10600	10409	21	48.4	3.983333	1.01
 Villadin 	VILLADIN   	10290	10410	21	48.316667	3.683333	1.79
 La Ville-aux-Bois 	LA VILLE AUX BOIS	10500	10411	21	48.283333	4.5	1.67
 Villechétif 	VILLECHETIF   	10410	10412	21	48.316667	4.15	0.86
 Villehardouin 	VILLEHARDOUIN   	10220	10413	21	48.383333	4.383333	1.37
 Villeloup 	VILLELOUP   	10350	10414	21	48.366667	3.866667	1.13
 Villemaur-sur-Vanne 	VILLEMAUR SUR VANNE 	10190	10415	21	48.25	3.733333	1.61
 Villemereuil 	VILLEMEREUIL   	10800	10416	21	48.2	4.083333	0.87
 Villemoiron-en-Othe 	VILLEMOIRON EN OTHE 	10160	10417	21	48.2	3.783333	1.43
 Villemorien 	VILLEMORIEN   	10110	10418	21	48.083333	4.3	1.63
 Villemoyenne 	VILLEMOYENNE   	10260	10419	21	48.183333	4.233333	0.84
 Villeneuve-au-Chemin 	VILLENEUVE AU CHEMIN 	10130	10422	21	48.083333	3.85	1.54
 La Villeneuve-au-Chêne 	LA VILLENEUVE AU CHENE	10140	10423	21	48.233333	4.383333	1.27
 Villeret 	VILLERET   	10330	10424	21	48.483333	4.583333	1.47
 Villery 	VILLERY   	10320	10425	21	48.166667	4.016667	0.96
 Ville-sous-la-Ferté 	VILLE SOUS LA FERTE	10310	10426	21	48.116667	4.783333	2.19
 Ville-sur-Arce 	VILLE SUR ARCE 	10110	10427	21	48.116667	4.45	1.3
 Ville-sur-Terre 	VILLE SUR TERRE 	10200	10428	21	48.333333	4.75	2.07
 Villette-sur-Aube 	VILLETTE SUR AUBE 	10700	10429	21	48.533333	4.1	1.61
 Villiers-Herbisse 	VILLIERS HERBISSE  	10700	10430	21	48.633333	4.116667	2.31
 Villiers-le-Bois 	VILLIERS LE BOIS 	10210	10431	21	47.95	4.183333	2.47
 Villiers-sous-Praslin 	VILLIERS SOUS PRASLIN 	10210	10432	21	48.066667	4.25	1.71
 Villy-en-Trodes 	VILLY EN TRODES 	10140	10433	21	48.2	4.383333	1.38
 Villy-le-Bois 	VILLY LE BOIS 	10800	10434	21	48.166667	4.1	1.37
 Villy-le-Maréchal 	VILLY LE MARECHAL 	10800	10435	21	48.183333	4.083333	1.16
 Vinets 	VINETS   	10700	10436	21	48.533333	4.233333	1.61
 Virey-sous-Bar 	VIREY SOUS BAR 	10260	10437	21	48.133333	4.316667	1.56
 Vitry-le-Croisé 	VITRY LE CROISE 	10110	10438	21	48.15	4.566667	1.81
 Viviers-sur-Artaut 	VIVIERS SUR ARTAUT 	10110	10439	21	48.1	4.5	1.42
 Voigny 	VOIGNY   	10200	10440	21	48.233333	4.766667	2.13
 Vosnon 	VOSNON   	10130	10441	21	48.1	3.85	1.42
 Voué 	VOUE   	10150	10442	21	48.466667	4.116667	1.4
 Vougrey 	VOUGREY   	10210	10443	21	48.083333	4.233333	1.6
 Vulaines 	VULAINES   	10160	10444	21	48.233333	3.616667	2.03
 Yèvres-le-Petit 	YEVRES LE PETIT 	10500	10445	21	48.483333	4.483333	1.26
 Grange-l'Évêque 	GRANGE L EVEQUE 	10300	10901	21	48.316667	3.95	0.82
 Barberey-aux-Moines 	BARBEREY AUX MOINES 	10600	10903	21	48.35	4.016667	0.63
 Belley 	BELLEY   	10410	10904	21	48.3	4.15	0.34
 Courgerennes 	COURGERENNES   	10800	10907	21	48.25	4.1	0.86
 Courtavant 	COURTAVANT   	10400	10908	21	48.55	3.583333	2.15
 Culoison 	CULOISON   	10150	10909	21	48.333333	4.066667	1.22
 Daudes 	DAUDES   	10270	10910	21	48.25	4.183333	0.92
 Dival 	DIVAL   	10370	10911	21	48.6	3.55	2.27
 Lépine 	LEPINE   	10120	10913	21	48.266667	4	0.82
 Les Granges 	LES GRANGES  	10100	10914	21	48.5	3.783333	-1
 Rouillerot 	ROUILLEROT   	10800	10915	21	48.25	4.15	1.27
 Viélaines 	VIELAINES   	10430	10918	21	48.25	4.05	1
 Villepart 	VILLEPART   	10800	10919	21	48.266667	4.1	1.27
 Airoux 	AIROUX   	11320	11002	91	43.366667	1.866667	1.71
 Ajac 	AJAC   	11300	11003	91	43.05	2.15	0.64
 Alaigne 	ALAIGNE   	11240	11004	91	43.116667	2.1	0.86
 Alairac 	ALAIRAC   	11290	11005	91	43.183333	2.25	0.59
 Albas 	ALBAS   	11360	11006	91	43	2.733333	1.55
 Albières 	ALBIERES   	11330	11007	91	42.95	2.483333	1.27
 Alet-les-Bains 	ALET LES BAINS 	11580	11008	91	43	2.266667	1.71
 Alzonne 	ALZONNE   	11170	11009	91	43.266667	2.183333	1.03
 Antugnac 	ANTUGNAC   	11190	11010	91	42.95	2.233333	1.15
 Aragon 	ARAGON   	11600	11011	91	43.3	2.316667	1.25
 Argeliers 	ARGELIERS   	11120	11012	91	43.316667	2.916667	2.23
 Armissan 	ARMISSAN   	11110	11014	91	43.183333	3.1	2.92
 Arques 	ARQUES   	11190	11015	91	42.95	2.383333	1.15
 Artigues 	ARTIGUES   	11140	11017	91	42.8	2.216667	2.18
 Arzens 	ARZENS   	11290	11018	91	43.2	2.216667	0.57
 Aunat 	AUNAT   	11140	11019	91	42.8	2.1	2.18
 Auriac 	AURIAC   	11330	11020	91	42.933333	2.5	1.27
 Axat 	AXAT   	11140	11021	91	42.8	2.233333	2.18
 Azille 	AZILLE   	11700	11022	91	43.283333	2.666667	1.47
 Badens 	BADENS   	11800	11023	91	43.216667	2.516667	0.73
 Baraigne 	BARAIGNE   	11410	11026	91	43.333333	1.833333	1.83
 Barbaira 	BARBAIRA   	11800	11027	91	43.183333	2.516667	0.84
 Belcaire 	BELCAIRE   	11340	11028	91	42.816667	1.966667	2.07
 Belcastel-et-Buc 	BELCASTEL ET BUC 	11580	11029	91	43.033333	2.366667	0.83
 Belflou 	BELFLOU   	11410	11030	91	43.316667	1.783333	2.02
 Belfort-sur-Rébenty 	BELFORT SUR REBENTY 	11140	11031	91	42.833333	2.05	1.95
 Bellegarde-du-Razès 	BELLEGARDE DU RAZES 	11240	11032	91	43.1	2.016667	1.14
 Belpech 	BELPECH   	11420	11033	91	43.2	1.75	2.14
 Belvèze-du-Razès 	BELVEZE DU RAZES 	11240	11034	91	43.133333	2.1	0.89
 Belvianes-et-Cavirac 	BELVIANES ET CAVIRAC 	11500	11035	91	42.85	2.2	1.84
 Belvis 	BELVIS   	11340	11036	91	42.85	2.083333	1.93
 Berriac 	BERRIAC   	11090	11037	91	43.216667	2.416667	0.68
 Bessède-de-Sault 	BESSEDE DE SAULT 	11140	11038	91	42.783333	2.116667	2.3
 La Bezole 	LA BEZOLE  	11300	11039	91	43.033333	2.1	1.17
 Bizanet 	BIZANET   	11200	11040	91	43.166667	2.883333	2.11
 Bize-Minervois 	BIZE MINERVOIS  	11120	11041	91	43.316667	2.883333	2.11
 Blomac 	BLOMAC   	11700	11042	91	43.2	2.6	1.05
 Bouilhonnac 	BOUILHONNAC   	11800	11043	91	43.233333	2.433333	1.09
 Bouisse 	BOUISSE   	11190	11044	91	42.983333	2.45	1.82
 Bouriège 	BOURIEGE   	11300	11045	91	42.983333	2.166667	1.09
 Bourigeole 	BOURIGEOLE   	11300	11046	91	42.983333	2.133333	1.25
 Le Bousquet 	LE BOUSQUET  	11140	11047	91	42.75	2.166667	2.53
 Boutenac 	BOUTENAC   	11200	11048	91	43.133333	2.8	1.8
 Bram 	BRAM   	11150	11049	91	43.25	2.116667	0.91
 Brenac 	BRENAC   	11500	11050	91	42.883333	2.15	1.61
 Brézilhac 	BREZILHAC   	11270	11051	91	43.166667	2.066667	1.32
 Brousses-et-Villaret 	BROUSSES ET VILLARET 	11390	11052	91	43.35	2.266667	1.6
 Brugairolles 	BRUGAIROLLES   	11300	11053	91	43.116667	2.15	1.09
 Les Brunels 	LES BRUNELS  	11400	11054	91	43.4	2.05	1.94
 Bugarach 	BUGARACH   	11190	11055	91	42.883333	2.35	1.61
 Cabrespine 	CABRESPINE   	11160	11056	91	43.366667	2.466667	1.71
 Cahuzac 	CAHUZAC   	11420	11057	91	43.183333	1.85	1.77
 Cailhau 	CAILHAU   	11240	11058	91	43.15	2.133333	1.57
 Cailhavel 	CAILHAVEL   	11240	11059	91	43.166667	2.116667	1.44
 Cailla 	CAILLA   	11140	11060	91	42.816667	2.2	2.07
 Cambieure 	CAMBIEURE   	11240	11061	91	43.116667	2.133333	1.47
 Campagna-de-Sault 	CAMPAGNA DE SAULT 	11140	11062	91	42.766667	2.05	2.41
 Campagne-sur-Aude 	CAMPAGNE SUR AUDE 	11260	11063	91	42.916667	2.2	1.38
 Camplong-d'Aude 	CAMPLONG D AUDE 	11200	11064	91	43.133333	2.65	1.92
 Camps-sur-l'Agly 	CAMPS SUR L AGLY	11190	11065	91	42.866667	2.433333	1.75
 Camurac 	CAMURAC   	11340	11066	91	42.8	1.916667	2.18
 Capendu 	CAPENDU   	11700	11068	91	43.183333	2.566667	1.57
 Carcassonne 	CARCASSONNE   	11000	11069	91	43.216667	2.35	0.68
 Carlipa 	CARLIPA   	11170	11070	91	43.3	2.116667	1.25
 Cascastel-des-Corbières 	CASCASTEL DES CORBIERES 	11360	11071	91	42.983333	2.75	1.61
 La Cassaigne 	LA CASSAIGNE  	11270	11072	91	43.2	2	1.2
 Cassaignes 	CASSAIGNES   	11190	11073	91	42.95	2.3	1.15
 Les Cassés 	LES CASSES  	11320	11074	91	43.433333	1.866667	2.17
 Castans 	CASTANS   	11160	11075	91	43.4	2.483333	1.94
 Castelnaudary 	CASTELNAUDARY   	11400	11076	91	43.316667	1.95	1.39
 Castelnau-d'Aude 	CASTELNAU D AUDE 	11700	11077	91	43.233333	2.683333	1.36
 Castelreng 	CASTELRENG   	11300	11078	91	43.033333	2.133333	0.7
 Caudebronde 	CAUDEBRONDE   	11390	11079	91	43.383333	2.3	1.83
 Caudeval 	CAUDEVAL   	11230	11080	91	43.066667	1.95	1.39
 Caunes-Minervois 	CAUNES MINERVOIS  	11160	11081	91	43.316667	2.533333	1.37
 Caunette-sur-Lauquet 	CAUNETTE SUR LAUQUET 	11250	11082	91	43.033333	2.433333	2.36
 Caunettes-en-Val 	CAUNETTES EN VAL 	11220	11083	91	43.066667	2.55	0.86
 Caux-et-Sauzens 	CAUX ET SAUZENS 	11170	11084	91	43.233333	2.25	1.3
 Cavanac 	CAVANAC   	11570	11085	91	43.166667	2.333333	1.41
 Caves 	CAVES   	11510	11086	91	42.933333	2.983333	2.48
 Cazalrenoux 	CAZALRENOUX   	11270	11087	91	43.2	1.95	1.39
 Cenne-Monestiès 	CENNE MONESTIES  	11170	11089	91	43.333333	2.116667	1.52
 Cépie 	CEPIE   	11300	11090	91	43.1	2.25	1.47
 Chalabre 	CHALABRE   	11230	11091	91	42.983333	2	1.2
 Citou 	CITOU   	11160	11092	91	43.383333	2.55	1.83
 Le Clat 	LE CLAT  	11140	11093	91	42.783333	2.166667	2.3
 Clermont-sur-Lauquet 	CLERMONT SUR LAUQUET 	11250	11094	91	43.05	2.416667	1.91
